Id	idConcept	N1	N2	N3	N4	N5	N6	UF1	UF2	UF3	UF4	UF5	RT1	RT2	RT3	RT4	RT5	RT6	RT7	LANG1	LANG2	LANG3	LANG4	LANG5	LANG6	NOTE1	NOTE2	
502	12800				Marcomans															Marcomannen(nl)	Marcomanni(en)	Marcomanni(it)	Marcomanos(es)	Markomannen(de)	ماركومانيون(ar)	Peuple germanique du groupe des Suèves, établi à l'origine entre le Main et le Danube (Rob.2)	
503	12959			Teutons									Celtes							Teutonen(de)	Teutonen(nl)	Teutones(es)	Teutoni(it)	Teutons(en)	توتونيون(ar)	Peuple germanique établi à l'origine dans le Jyland (Lar.)	
504	156086			Triboques																Triboci(en)	Triboci(it)	Tríbocos(es)	Triboken(nl)	Triboker(de)		Peuple celte ou germanique qui occupait la plaine d'Alsace dans l'antiquité. Leur capitale à l'époque romaine est Brocomagus	
505	12972			Vandales									Royaume vandale	époque des grandes invasions						Vandalen(nl)	Vandali(it)	Vándalos(es)	Vandals(en)	Wandalen(de)	فاندال(ar)	Groupe de peuples germaniques établis principalement entre la Vistule et l'Oder au IIIe siècle (Rob.2)	
506	12695		Grecs										Personnages grecs	Pélasges						Greci(it)	Greeks(en)	Griechen(de)	Griegos(es)	Grieken(nl)	إغريق(ar)		
507	12498			Achéens				Ahhijava												Achaeans(en)	Achaeërs(nl)	Achaier(de)	Achei(it)	Akanos(es)	آخيون(ar)	La plus ancienne des ethnies grecques (Lar.)	
508	12530			Arcadiens																Arcadi(it)	Arcadianos(es)	Arcadians(en)	Arcadiërs(nl)	Arkader(de)	أركاديون(ar)		
509	12549			Attiques																Aticos(es)	Attici (popolo)(it)	Attics(en)	Attische Stämme(de)	Attische stammen(nl)	أتيكيون(ar)		
510	12547				Athéniens															Atenienses(es)	Ateniesi(it)	Athener(de)	Atheners(nl)	Athenians(en)	أثينيون(ar)	Habitants de la ville d'Athènes	
511	12586			Béotiens																Beocios(es)	Beoti(it)	Beotiërs(nl)	Boeotians(en)	Böotier(de)	بيوتيون(ar)	Race éolienne de Thessalie (Rob.2)	
512	12623			Chypriotes																Chipriotas(es)	Ciprioti(it)	Cyprioten(nl)	Cypriots(en)	Zyprioten(de)	قبارصة(ar)		
513	22535			Corinthiens																Corinthians(en)	Corintios(es)	Corinzi(it)	Korinther(de)	Korinthiërs(nl)	كورنثيون(ar)		
514	12639			Crétois																Cretans(en)	Cretense(es)	Cretesi(it)	Kretenzers(nl)	Kreter(de)	كريتيون(ar)		
515	12816				Minoens															Minoans(en)	Minoer(de)	Minoërs(nl)	Minoici(it)	Minoicos(es)	مينويون(ar)	Ce terme correspond plus à une civilisation qu'à un peuple (BL)	
516	12653			Doriens																Dorer(de)	Dori(it)	Dorians(en)	Doriërs(nl)	Dorios(es)	دوريون(ar)	Peuple de la Grèce, d'origine indo-européenne et fondateur de nombreuses colonies (Lar.)	
517	12659			Egéens																Aegeans(en)	Ägäer(de)	Egeërs(nl)	Egei(it)	Egeos(es)	إيجيون(ar)		
518	12661			Eoliens																Aeolians(en)	Äolier(de)	Eoli(it)	Eoliërs(nl)	Eolios(es)	إيوليون(ar)	Groupe de tribus grecques d'abord installées en Thessalie (Lar.)	
519	12665			Epirotes																Epirotas(es)	Epiroten(de)	Epiroten(nl)	Epiroti(it)	Epirus (people of)(en)	إبيروت(ar)	Habitants de l'Epire (Rob.2)	
520	12673			Etoliens																Aetolians(en)	Ätolier(de)	Etoli(it)	Etolianos(es)	Etoliërs(nl)	إيتوليون(ar)		
521	30081			Eubéens																Eubäer(de)	Eubeërs(nl)	Eubei(it)	Eubeos(es)	Euboeans(en)	شعب جزيرة إيفيا(ar)		
522	12704			Hellènes																Elleni(it)	Helenos(es)	Hellenen(de)	Hellenen(nl)	Hellenes(en)	يونانيون(ar)		
523	12742			Ioniens																Ionians(en)	Ionier(de)	Ioniërs(nl)	Ioni (popolo)(it)	Jonios(es)	أيونيون(ar)	Peuple grec installé en Eubée, Attique et dans les îles de la Mer Egée (Lar.)	
524	30080				Troyens															Troiani(it)	Trojanen(nl)	Trojaner(de)	Trojans(en)	Troyanos(es)	طرواديون(ar)		
525	12769			Lacédémoniens																Lacedemoni(it)	Lacedemonios(es)	Lakedaimonians(en)	Lakedaimonier(de)	Lakedaimoniërs(nl)	لاكديمونيون(ar)	Habitants de Sparte (Lar.)	
526	12768			Laconiens																Laconi(it)	Laconios(es)	Lakonians(en)	Lakonier(de)	Lakoniërs(nl)	لاكونيون(ar)		
527	12782			Locriens																Locresi(it)	Locrienses(es)	Locris (people of)(en)	Lokrier(de)	Lokriërs(nl)	لوكريسيون(ar)	Peuple de Grèce qui habitait la Locride (Rob.2)	
528	12795			Macédoniens									Personnages macédoniens							Macedoni(it)	Macedonians(en)	Macedoniërs(nl)	Macedonios(es)	Mazedonier(de)	ماسيدوانيون(ar)	Peuple de même origine que les Grecs de la Péninsule (Lar.)	
529	12812			Messéniens																Messeni(it)	Messenians(en)	Messenier(de)	Messeniërs(nl)	Messenos(es)	مسينيون(ar)		
530	12815			Milésiens																Milesi(it)	Milesianos(es)	Milesians(en)	Mileten(nl)	Mileter(de)	سكان ميليسيا(ar)		
531	35817			Molosses																Molosia(es)	Molossen(nl)	Molosser(de)	Molossians(en)	Molossi (popolo)(it)	مولوسيون(ar)	Une des principales tribus d'Epire.	
532	12827			Mycéniens																Micenei(it)	Micenianos(es)	Mycenaeans(en)	Myceners(nl)	Mykener(de)	مِيسينيون(ar)	Ce terme correspond plus à une civilisation qu'à un groupe ethnique. Il est à fusionner avec le terme de Mycénien (BL)	
533	12874			Phocéens									Massalia							Foceanos(es)	Focei(it)	Phocaeans(en)	Phoceërs(nl)	Phokäer(de)	سكان فوكيا(ar)	Habitants de la Phocée (Lar.)	
534	22537			Phocidiens																Abitanti della Focide(it)	Focidios(es)	Phocians(en)	Phociërs(nl)	Phoker(de)	سكان فوكيس(ar)		
535	12903			Rhodiens																Rhoder(de)	Rhodians(en)	Rhodiërs(nl)	Rodi(it)	Rodios(es)	سكان رودوس(ar)	Habitants de l'île de Rhodes et fondateurs de nombreuses colonies (Rob.2)	
536	22536			Spartiates																Espartanos(es)	Spartanen(nl)	Spartani(it)	Spartans(en)	Spartiaten(de)	إسبرطيون(ar)		
537	12738		Indo-européens					Indo-Européens	Indo-germains											Indo-Europäer(de)	Indo-Europeanen(nl)	Indo-Europeans(en)	Indoeuropei(it)	Indo-europeos(es)	هندوأوربيون(ar)		
538	12596			Cariens																Cari(it)	Carians(en)	Cariërs(nl)	Carios(es)	Karer(de)	كاريُّون(ar)		
539	12627			Cimmériens																Cimerios(es)	Cimmeri(it)	Cimmerians(en)	Cimmeriërs(nl)	Kimmerer(de)	قيمريون(ar)	Peuple indo-européen installé au N. de la Mer Morte (Rob.2)	
540	12688			Gasgas																Gasgas(es)	Gasgas(it)	Kaskäer(de)	Kaskas(en)	Kaskiërs(nl)	قبائل الغسغاس(ar)	Montagnards établis au Nord de l'empire hittite et combattus par les Hittites, au XIIIe s. (Rob.2)	
541	23477			Géto-Daces																Geto-Daci(it)	Geto-Dacians(en)	Geto-Daciërs(nl)	Geto-Dacios(es)	Geto-Daker(de)	غيتيون ـ داقيُّون(ar)		
542	12646				Daces															Daci(it)	Dacians(en)	Daciërs(nl)	Dacios(es)	Daker(de)	داقيُّون(ar)	Peuple indo-européen habitant sur la rive gauche du Danube, appelé Daces par les Romains et Gètes par les Grecs (Rob.2)	
543	12701				Gètes															Getas(es)	Geten(de)	Geten(nl)	Geti(it)	Getians(en)	غيتيون(ar)	Ancien peuple thrace établi entre le Danube inférieur et les Balkans (Rob.2)	
544	12709			Hittites				Hatti					Personnages hittites							Hethiter(de)	Hettieten(nl)	Hittitas(es)	Hittites(en)	Ittiti(it)	حيثيُّون(ar)	Durant le deuxième millénaire, les Hittites établisse leur empire sur un territoire montagneux semi-aride, délimité par la chaîne Pontique au nord et celle du Taurus au sud (territoire correspondant à l'Anatolie actuelle). Le début du royaume Hittite s'accorde avec la fin de la période coloniale des réseaux commerciaux assyriens. l'apogée de Hattusa comme capitale du Royaume date du second moitié du 7e siècle. On distingue trois phases de l'histoire des Hittites: les Royaume ancien et nouveau, et l'Empire hittite (Seeher J. 2011, 376-380 The Plateau: The Hittites, in The Oxford Handbook of Ancient Anatolie; Macqueen J.-G. 1995, 1085-1105, The History of Anatolia and of the Hittite Empire: An Overview, in Civilisations of the Ancient Near East).	
545	12733			Illyriens																Ilirios(es)	Illiri(it)	Illyrer(de)	Illyrians(en)	Illyriërs(nl)	إيليريون(ar)	Peuple indo-européens répandu de l'Adriatique au Danube (Lar.)	
546	12647				Dalmates															Dálmatas(es)	Dalmaten(de)	Dalmaten(nl)	Dalmati(it)	Dalmatians(en)	دَلماط(ar)	Habitants de Dalmatie (Lar.)	
547	12723				Iapodes			Giapides	Iapydes	Japydes										Iapodi(it)	Iapudes(es)	Iapyden(de)	Iapydes(nl)	Iapydians(en)	يابود(ar)	peuple ancien de langue indo-européenne qui habitait l'intérieur de la région située à l'est de l'Adriatique, au nord du territoire des Liburnes et à l'est de la péninsule d'Istrie, dans le triangle compris entre les rivières Colapis (Kupa) et Oeneos (Una) et la chaîne de montagnes du Baebios (Alpes de Velebit), qui les séparait des Liburnes côtiers. Leur territoire couvrait donc l'arrière-pays de la Croatie moderne et la vallée de la rivière Una en Bosnie-Herzégovine. (Wikipédia)	
548	27700			Italiotes																Italiotas(es)	Italioten(de)	Italioten(nl)	Italioti(it)	Italiots(en)	طليان(ar)		
549	12747			Italiques									Italiens							Italici(it)	Itálicos(es)	Italics(en)	Italiërs(nl)	Italiker(de)	إيطاليون قدماء(ar)	Population de l'Italie ancienne de langue indo-européenne (Rob.2)	
550	12526				Apuliens															Apulians(en)	Apulier(de)	Apuliërs(nl)	Apulios(es)	Apuli (popolo)(it)	أبولي(ar)	Habitants de l'Apulie, au sud de l'Italie	
551	12554				Ausones															Ausonen(de)	Ausones(en)	Ausones(es)	Ausones(nl)	Ausoni (popolo)(it)	أوسوني(ar)	Peuple occupant la Campanie avec les Osques (Rob.2)	
552	22540				Brettiens															Bretti(it)	Brucios(es)	Bruttians(en)	Bruttier(de)	Bruttii(nl)	بريتِّي(ar)		
553	22539				Campaniens															Campanians(en)	Campanienses(es)	Campaniërs(nl)	Campani (popolo)(it)	Kampanier(de)	كامباني(ar)		
554	12772				Latins															Latijnen(nl)	Latiner(de)	Latini(it)	Latinos(es)	Latins(en)	لاتينون(ar)		
555	12666					Eques														Aequi(en)	Äquer(de)	Ecuos(es)	Eques(nl)	Equi(it)	إكي(ar)	Peuple d'Italie ancienne établi dans le Latium (Rob.2)	
556	12707					Herniques														Ernici (popolo)(it)	Hernici(en)	Hernici(nl)	Hérnicos(es)	Herniker(de)	هيرنيك(ar)	Peuple du Latium (Lar.)	
557	12802					Marses														Marser(de)	Marses(nl)	Marsi(en)	Marsi(it)	Marsios(es)	مارس(ar)	Peuple de l'Italie centrale établi dans l'Apennin, au sud du Lac Fucin (Lar.)	
558	12906					Romains							Gallo-romains	Ibéro-romains	Personnages romains					Romani(it)	Romanos(es)	Romans(en)	Romeinen(nl)	Römer(de)	رومان(ar)		
559	12916					Sabins							Sabelliens							Sabijnen(nl)	Sabiner(de)	Sabines(en)	Sabini(it)	Sabinos(es)	سابينيون(ar)	Peuple de l'Italie centrale au N.E. de Rome (Lar.)	
560	12915						Sabines													Sabijnse vrouwen(nl)	Sabinas(es)	Sabine(it)	Sabinerinnen(de)	Sabine women(en)	سابينيات(ar)		
561	12922					Samnites							Samnium	Sabelliens	Picénum					Samnieten(nl)	Samnitas(es)	Samniten(de)	Samnites(en)	Sanniti(it)	سامنيت(ar)	Peuple italique de race sabine et de langue osque, établi dans le Samnium (Lar.)	
562	12986					Volsques														Volsci(en)	Volsci(it)	Volsci(nl)	Volscos(es)	Volsker(de)	فولسيك(ar)	Peuple d'Italie apparenté aux osques et ombriens, dont le territoire s'étendait au S.E. de Rome, entre Antium et Terracina (Rob.2)	
563	22541				Messapiques															Messapi(it)	Messapians(en)	Messapicos(es)	Messapier(de)	Messapiërs(nl)	ميسابي(ar)		
564	12850				Ombriens															Umbri(it)	Umbrians(en)	Umbrier(de)	Umbriërs(nl)	Umbrios(es)	أومبريون(ar)	Peuple italique, dont le domaine s'étendait depuis la plaine du Pô jusqu'au Picenum (Lar.)	
565	12914				Sabelliens								Sabins	Samnites						Sabelianos(es)	Sabeller(de)	Sabelli(it)	Sabellianen(nl)	Sabellians(en)	سابليون(ar)	Nom de peuples de l'Apennin central (Rob.2)	
566	12786					Lucaniens														Lucani(it)	Lucanians(en)	Lucaniërs(nl)	Lucanios(es)	Lukaner(de)	لوكان(ar)	Rameau du peuplement samnite (Lar.)	
567	12853					Osques														Oscans(en)	Osci(it)	Oscos(es)	Osken(nl)	Osker(de)	أُسك(ar)	Ancien peuple sabellien de l'Apennin central, venu s'établir en Campanie (Lar.)	
568	12879					Picentins														Piceni(en)	Piceni(it)	Piceni(nl)	Picentiner(de)	Picentinos(es)	بيسنتين(ar)		
569	12977				Villanoviens								Villanovien							Villanovans(en)	Villanovianen(nl)	Villanovianer(de)	Villanoviani(it)	Villanovienses(es)	فيلانوفيان(ar)	Peuple qui précéda les Etrusques en Toscane (Rob.2)	
570	22538			Kurdes																Curdi(it)	Koerden(nl)	Kurden(de)	Kurdish people(en)	Kurdos(es)	أكراد(ar)		
571	12784			Louvites				Louwites	Luvites				Arzawa							Luvitas(es)	Luviti(it)	Luwians(en)	Luwier(de)	Luwiërs(nl)	لوفيانيون(ar)	Peuple indo-européen apparenté aux Hittites (Lar.)	
572	12791			Lyciens																Lici(it)	Licianos(es)	Lycians(en)	Lyciërs(nl)	Lykier(de)	لوكيون(ar)	Les Lyciens sont bien connus à travers les textes mythologiques ou légendaires transmis par les anciens grecs. Durant le 6e sciècle, Lycia établie des contacts avec les territoires voisins. Selon Hérodote, la ville a été attaquée par le roi lydien Croesus pendant sa campagne en Asie mineur. Elle a ensuite connu une invasion persane vers 540 pendant la Campagne de Cyros en Asie mineur (Bryce T. R. 1995, 1161-1183, The Lycian Kingdom in the Southwest Anatolia, in: Civilizations of the Ancient Near East).	
573	12831			Mèdes									Empereurs mèdes							Medas(es)	Meden(nl)	Meder(de)	Medes(en)	Medi(it)	ميديون(ar)	Peuple nomade, parlant une langue indo-européenne et occupant la région nord-ouest de l'Iran entre la fin du IIe et le milieu du Ie millénaire B.C. Leur origine est encore incertaine, mais il semble remonter au peuple arrivant dans la région à travers les montagnes du Zagros au même temps que les Persans. Dès le début du Ie millénaire, les Mèdes joue un rôle politique important dans la région. Bien qu'ils soient dominés par les souverains assyriens ils profite du déclin d'Elam pour détruire Assyrie en 614-612 BC, sous la conduite de Cyaxarea. Ils créent ensuite leur empire sur une grande partie d'Iran, le nord de Mésopotamie et l'Asie mineur orientale et centrale. Leur capitale était à Ecbatana (Hamadan) (Oxford Concise Dictionary of Archaeology 2008).	
574	12864			Perses																Persas(es)	Perser(de)	Persiani(it)	Persians(en)	Perzen(nl)	فُرس(ar)	L’un des principaux peuples indo-européens, avec les Mèdes, qui s’installèrent au début du Ier millénaire av. J.-C. sur le plateau iranien. Le développement de l’État d’Urartu en Anatolie oriental a entraîné le déplacement des Perses vers le sud au VIIIe siècle. Au VIIe siècle, les perses longent la bordure orientale du Zagros et s’installent définitivement dans la région du sud-est de l’Iran donnant leur nom à ce territoire, le Fares. Ils s’y sédentarisent tout en conservant une économie de pasteurs de chevaux, proche de celle des Mèdes. Le début du VIe siècle est marqué par la domination de Mèdes sur une grande partie de l’Iran occidental ; le royaume perse d’Ansan entra dans leur orbite politique. À partir de 559, Cyrus II, nouveau roi d’Ansan, unifia les Perses sous son autorité, transféra sa capitale à Pasargades, puis étend sa domination sur l’Iran occidental. Après l’intégration des Mèdes en 553/550, la victoire sur la Lydie en 547/546, une ou plusieurs campagne en Iran oriental, Cyrus II domina l’Empire néo-babylonien en 539 et fonda l’Empire achéménide. Persépolis devient la capitale dès Darius Ier ; le nom originel de la ville « Parsu », montre que ville et pays étaient confondus dans la conscience pers. La noblesse, la vigueur et la vertu du peuple perse, attestés par la littérature historique grecque, leur permit de fonder une cavalerie lourde et sans équivalant dans le monde oriental contemporain. La langue perse a été transcrite sous la forme d’une écriture cunéiforme originale (Dictionnaire de la Civilisation Mésopotamienne 2001, 642-644).	
575	12868			Peuples de la mer				Barbares du Nord												Peoples of the sea(en)	Popoli del mare(it)	Pueblos del mar(es)	Seevölker(de)	zeevolken(nl)	شعوب البحر(ar)	Sous ce nom, on désigne conventionnellement des groupes de peuple qui, selon les sources égyptiennes, auraient opéré des pouvements migratoires vers la fin du IIe millénaire. Ces groupes ne sont pas homogènes et même les textes ne les considèrent qu’exceptionnellement en bloc. Il semble s’agir de coalition de circonstance. Ils sont parfois désignés comme venus du Nord, des îles ou de pays étrangers. Chronologiquement, deux groupes se distinguent : vers la fin du XIIIe siècle une première série apparait en Lybie dans l’armée du roi Meriaï. Au début du XIIe siècle une coalition tente de pénétrer en Égypte sous Ramsès II. Certains Peuples de la Mer, étant attestés dès le XIVe siècle, incite à imaginer qu’ils ont exercé une pression puissante sur le Proche-Orient, qui se serait muée en invasion véritable à la fin de l’Âge du Bronze. Les destructions qui parquent la transition de cette période vers celle de l’Âge du Fer serait ainsi l’œuvre des Peuples de la Mer. Mais, la fin du IIe millénaire est une période de crise et d’instabilité générales dont les mouvements de ces peuples ne constitue qu’un seul aspect (Dictionnaire de la Civilisation Phénicienne et Punique 1992, 347-348).	
576	12875			Phrygiens				Moushki												Frigi(it)	Frigios(es)	Frygiërs(nl)	Phryger(de)	Phrygians(en)	فريجيون(ar)	Peuple indo-européen venu de Thrace ou de la région danubienne, installé sur toute la partie centrale et occidentale de l'Asie mineure (Lar.)	
577	12890			Pré-hellènes				Préhellènes	Proto-achéens				Pélasges							Pre-elleni(it)	Prehelenos(es)	Pre-Hellenen(nl)	Pre-Hellenes(en)	Vorgriechen(de)	ماقبل اليونانيون(ar)		
578	12885			Proto-bulgares				Protobulgares												Protobulgaren(de)	Proto-Bulgaren(nl)	Proto-bulgari(it)	Proto-Bulgarians(en)	Proto-búlgaros(es)	بلغار قدماء(ar)		
579	12886			Proto-hittites																Protohethiter(de)	Proto-Hettieten(nl)	Proto-hittitas(es)	Proto-Hittites(en)	Protoittiti(it)	حيثيون قدماء(ar)	Peuple qui précéda les Hittites, appelé aussi les Hattites (Rob.2)	
580	12938			Slaves									époque des grandes invasions							Eslavos(es)	Slaven(nl)	Slavi(it)	Slavs(en)	Slawen(de)	سلاف(ar)	Groupe ethnique d'Europe centrale et orientale et de l'Asie septentionale parlant des langues slaves (Lar.)	
581	12961			Thraces									Thrace							Thracians(en)	Thraciërs(nl)	Thraker(de)	Traci(it)	Tracios(es)	تراقيون(ar)	Peuple indo-européen installé entre le Danube, la Mer Noire et la Mer Egée (Lar.)	
582	12701				Gètes															Getas(es)	Geten(de)	Geten(nl)	Geti(it)	Getians(en)	غيتيون(ar)	Ancien peuple thrace établi entre le Danube inférieur et les Balkans (Rob.2)	
583	12846				Odryses															Odrisi(it)	Odrisos(es)	Odrysen(de)	Odrysen(nl)	Odryses(en)	أودريسيون(ar)	Ancien peuple thrace (Rob.2)	
584	155632				Serdi								Sardica							Serdi(de)	Serdi(en)	Serdi(es)	Serdi(it)	Serdi(nl)			
585	12965				Triballes															Tribales(es)	Triballer(de)	Triballi(en)	Triballi(it)	Triballi(nl)	تريبال(ar)	Ancien peuple établi au Nord de la Thrace (Rob.2)	
586	12989			Vénètes																Veneten(nl)	Veneter(de)	Veneti(en)	Veneti(it)	Vénetos(es)	فينيت(ar)	Peuple indo-européen établi principalement sur l'Adriatique et en Armorique (Rob.2)	
587	12990				Vénètes de l'Adriatique								Vénitiens							Adriatic Veneti(en)	Adriatische Veneten(nl)	Veneter (Adria)(de)	Veneti dell'Adriatico(it)	Vénetos del Adriático(es)	فينيت البحر الأدرياتيكي(ar)		
588	12991				Vénètes de l'Armorique															Armoricaanse Veneten(nl)	Armorica Veneti(en)	Veneter (Gallien)(de)	Veneti dell'Armorica(it)	Vénetos de Armórica(es)	فينيت الآرموريك(ar)	Peuple maritme dont le centre était Vannes (Rob.2)	
589	12740		Indo-iraniens																	Indoiraner(de)	Indo-Iranians(en)	Indoiranici(it)	Indo-Iraniërs(nl)	Indo-iraníes(es)	هندو إيرانيون(ar)		
590	12539			Aryens				Arya	Indo-Aryens											Ariani(it)	Arianos(es)	Arier(de)	Ariërs(nl)	Aryans(en)	آريُّون(ar)	Populations indo-iraniennes qui envahirent le Nord de l'Inde à partir du XVIIIe s. av. J.C. et y installèrent une communauté linguistique et culturelle (Lar.)	
591	12651			Danéens				Danaens												Danaans(en)	Danäer(de)	Danaërs(nl)	Dánaos(es)	Danéens(it)	دانيُّون(ar)	Nom de la première tribu à avoir dominé le Péloponnèse et la région d’Argos	
592	12660			Elamites																Elamieten(nl)	Elamitas(es)	Elamiter(de)	Elamites(en)	Elamiti(it)	عيلاميون(ar)	Le terme de Proto-élamite, utilisé auparavant pour désigner un peuple développant une écriture  en signes numériques et pictographiques  et suggéré comme le peuple ancêtre des élamites, désigne aujourd'hui l'art et la culture, l'état et le peuple de la fin du 4e et du début du 3e millénaire av. J.-C., au sud-ouest de l'Iran. À l’origine, Elam est un pays situé sur le Plateau iranien.  La chute de l’Empire mésopotamien à la fin de l’époque d’Ur III peut être considérée comme l’élément constitutif de la confédération élamite. À l’époque Paléo-élamite, l’ensemble élamite est dominé par les dynasties d’Awan, pays dont la localisation n’est pas assurée, mais se trouve peut-être au nord de Suse dans le Luristan ou plus au nord encore. La royauté passe ensuite aux rois de Simaski qui se situe dans la province actuelle de Kerman. L’empire méso-élamite correspond aux provinces actuelles du Khuzistan, du Fars, du Luristan, du Larestan et du Kerman. Au Ier millénaire, face à l’arrivée massive des tribus indo-européennes, de nombreux autochtones élamites du Fars se replient à Suse. Pour l’époque Néo-élamite (743-685), Élam est étroitement lié au conflit qui s’opposait Assyriens et Babyloniens. La description par Assurbanipal de ses campagnes à Elam permettent de constater que le pays était réduit essentiellement à la Susiane jusqu’au golfe Persique au nord et aux premiers contreforts du Zagros à l’est. À l’époque achéménide, le terme d’Elam est reservé à la seul Susiane comme l’indique les inscriptions de Darius et de ses successeurs. Ainsi, Elam ne désigne la Susiane qu’au i er millénaire et c’est à cette situation tardive que font allusions les textes bibliques, les inscriptions d’Assurbanipal ou celles de Darius. Les territoires de l’ancien Elam sont repartis entre la Pers, la Susiane et la Médie (Brentjes B. 1995, 1001-1021, The History of Elam and Achaemenid Persia: An Overview, in : Civilizations of the Ancient Near ; Dictionnaire de la Civilisation Mésopotamienne 2001, 175-177).	
593	12762			Kouchans				Kuchans	Kusâna	Kushâns										Kuchans(en)	Kuchans(nl)	Kuschana(de)	Kushans(es)	Kushans(it)	كوشانيون(ar)	Clan de nomades appartenant à une confédération de tribus d'Asie centrale, de langue et de culture iraniennes (Lar.)	
594	12862			Parthes																Parthen(nl)	Parther(de)	Parthians(en)	Parti(it)	Partos(es)	بارثيون(ar)	Les parthes forment leur État territorial, dans les steppes situées l’est de la mer Caspienne, avant de pénétrer vers le sud pour s’installer dans la satrapie séleucide de Parthyène. Vers le Milieu du IIe millénaire, l’expansion parthe aboutit à la conquête de l’Hyrcanie, puis de la Médie et coupe le royaume séleucide de ses satrapies iraniennes. En 141, les Parthes entrent en Séleucie du Tigre et dominent la Babylonie, puis Suse et l’Elymaïde. En 140, une controffensive mène les séleucides jusqu’à Médie. L’année suivante, l’empire parthe comprend la Parthie, l’Hyrcanie, la Médie, la Babylonie, l’Assyrie, l’Elymaïde et peut-être la Perse. En 122/121, Mithridate II reconquit la Characène, puis, il remonter l’Euphrate et s’empare de Doura-Europos en 113. Le roi d’Arménie devient le vassal de Mithridate II, ce qui conduit à des conflits avec les Romains. Mais, la Commagène est conquise à son tour et toute la Mésopotamie est désormais parthe. Mithridate II établit également des contacts diplomatiques avec la Chine entre 128-120. En 88, la mort de Mithridate II ouvrit une période d’anarchie au moment où les Romains interviennent activement en Syrie. L’Euphrate devient la frontière entre les deux puissances. Le Ier siècle ap. J.-C. est marqué par une crise profonde de l’Empire parthe au moment où la civilisation mésopotamienne disparait : le maître de la Médie Atropatène, Artaban II, entraîne le royaume dans une longue guerre civile. La haute Mésopotamie forme un territoire quasi indépendant nommé Adiabène, tandis qu’en Babylonie les pouvoirs locaux vivent en quasi autonomie (Dictionnaire de la Civilisation Mésopotamienne 2001, 634-636).	
595	12925			Sarmates				Syrmates					Alains	Sauromates						Sármatas(es)	Sarmaten(de)	Sarmaten(nl)	Sarmati(it)	Sarmatians(en)	سارماتيِّون(ar)	Peuple établi dans la plaine qui borde au Nord la Mer Noire de part et d'autre du Don (Lar.)	
596	12726				Iazyges															Iazigi(it)	Iazygen(nl)	Iazyges(en)	Iazyges(es)	Jazyger(de)	سارماتيون يازيغ(ar)		
597	12908				Roxolans															Roxolanen(de)	Roxolanen(nl)	Roxolani(en)	Roxolani(it)	Roxolans(es)	سارماتيون روكسولان(ar)		
598	12927			Sauromates									Sarmates							Sauromatae(en)	Sauromaten(de)	Sauromaten(nl)	Sauromati(it)	Sauromatos(es)	سارماتيُّون(ar)		
599	12933			Scythes																Escitas(es)	Sciti(it)	Scythen(nl)	Scyths(en)	Skythen(de)	إسكوثيون(ar)	Peuple de langue iranienne occupant la steppe eurasienne du Bas-Danube à l'Altaï et au Tarim (Lar.)	
600	12804				Massagètes															Massagetai(en)	Massagetas(es)	Massageten(de)	Massageten(nl)	Massageti(it)	مساجيت(ar)		
601	12870		Peuples légendaires										Amazones	Argonautes	Centaures					Mythological Peoples(en)	Mythologische volken(nl)	Popoli leggendari(it)	Pueblos legendarios(es)	Sagenvölker(de)	شعوب أُسطورية(ar)		
602	30082			Lestrygons																Laestrygonians(en)	Laistrygonen(de)	Laistrygonen(nl)	Lestrigones(es)	Lestrigoni(it)	لايستريغون(ar)		
603	30083			Phéaciens																Faiaken(nl)	Feaci(it)	Feacios(es)	Phaiaken(de)	Phaiakians(en)	فاياكس(ar)		
604	30084			Tartessiens																Popoli di Tartesso(it)	Tartesianos(es)	Tartesser(de)	Tartessianen(nl)	Tartessians(en)	تارتيسوس(ar)		
605	12871		Peuples méditerranéens																	Mediterraanse volken(nl)	Mediterranean Peoples(en)	Mittelmeervölker(de)	Popoli mediterranei(it)	Pueblos mediterráneos(es)	شعوب متوسطية(ar)		
606	35953			Elymes																Elimi(it)	Elimi(nl)	Élimos(es)	Elymer(de)	Elymians(en)	إليميون(ar)	Peuple de l’Antiquité, installé en Sicile occidentale	
607	150253			Elysiques																اليزيك(ar)						Peuple de la région de Narbonne, qui proviendrait de la fusion de peuples d'origine ibérique avec une population présente antérieurement qui pourrait être ligure.  (Wikipédia)	
608	12674			Etrusques									Italiens	architecture étrusque						Etruscans(en)	Etruschi(it)	Etruscos(es)	Etrusken(nl)	Etrusker(de)	الإتروسكان(ar)		
609	35954			Euganéens																Euganeer(de)	Euganei(it)	Euganei(nl)	Euganei (en)	Eugans(es)	أوغاني(ar)	Peuple préindoeuropéen de souche similaire à celle des Ligures, entre la mer adriatique et les Alpes rhétiques.(Wpedia)	
610	35956			Falisques																Falisci(en)	Falisci(it)	Falisci(nl)	Faliscos(es)	Falisker(de)	فاليسي(ar)	Peuple de l'Italie antique, dont la capitale était Faléries.	
611	12725			Iapyges																Iapigi(it)	Iapyger(de)	Iapyges(en)	Iapyges(es)	Iapyges(nl)	لابيجي(ar)	Peuple originaire d'Illyrie, venu d'établir en Apulie où il se stabilisa au Ve s. av. J.C. (Lar.)	
